DSO,cluster,x,y,lon,lat
116,1,4361384.94212438,4090462.24475404,10.720033,59.9128868
108,1,4260595.68058039,4237198.20124166,8.8792276,61.2312749
108,1,4259356.84495753,4236506.83561491,8.8564664,61.2248715
108,1,4254181.50397728,4240292.91629721,8.7591666,61.2581725
113,1,4310000.20578665,4273766.33337569,9.7937778,61.5647655
179,1,5104222.0853537,5370788.48687859,31.0142035,70.3839703
179,1,5030585.6331603,5386280.05085474,29.282477,70.7115054
116,1,4417341.54322003,4235066.72557208,11.7862742,61.2054293
116,1,4344955.24272727,4080515.06057415,10.4259908,59.8245748
116,1,4408490.21892811,4201148.22629653,11.6070369,60.9020468
147,1,4336075.59949647,4560402.83743512,10.3079291,64.1484601
147,1,4341178.76132955,4560429.80740855,10.4121659,64.1484665
175,1,4672941.46744902,5191519.4403049,18.9847398,69.6497337
175,1,4672439.92447655,5196177.39369694,18.9893907,69.6921636
175,1,4671406.39623643,5192917.09108138,18.9511961,69.6641008
175,1,4672166.64334371,5191923.28978197,18.9666966,69.6542771
175,1,4671737.79473207,5192049.28828847,18.956346,69.6559151
175,1,4668571.00141286,5195949.62481557,18.8907847,69.694675
175,1,4669295.25507425,5195431.84477291,18.9071783,69.6891742
179,1,5021811.28549957,5389795.82845883,29.0864781,70.7640158
179,1,5047583.18062061,5385367.46140409,29.7095539,70.6602069
174,1,4830243.70658979,5249884.05076621,23.2292697,69.9413154
175,1,4638284.93057879,5142708.17408331,17.9489256,69.2495504
175,1,4638834.63950042,5142798.63595245,17.962857,69.2497889
175,1,4640093.86675255,5142797.6838358,17.9940981,69.2484585
59,1,4248191.65661168,4057058.28433149,8.7133531,59.6082298
50,1,4298904.21773692,4012571.50054298,9.6139812,59.2133944
169,1,4545945.27170151,5046644.27962835,15.4373923,68.4646749
172,1,4549013.16196109,5102471.10459541,15.6336267,68.966513
172,1,4549699.10911906,5102035.50139514,15.6495121,68.9620703
178,1,4827766.35575947,5332466.64362202,23.639279,70.6784632
166,1,4588559.85433519,5009670.77151641,16.3704067,68.0981781
97,1,4051166.42680633,4198625.81746339,5.0543309,60.8033311
112,1,4075081.60827167,4207589.5606203,5.4802904,60.8982134
112,1,4076883.80946841,4206986.26911224,5.5140688,60.8938272
112,1,4077556.58839773,4206504.74339813,5.5269919,60.8898856
112,1,4055809.90577265,4202332.13588205,5.1342201,60.8395004
61,1,4279411.88984893,4050997.31511012,9.2661785,59.5576981
67,1,4208727.7173219,4011117.90071823,8.039782,59.1869414
72,1,4252480.58202364,4091634.55788477,8.7780493,59.9199709
168,1,4498936.13909022,5020855.31550033,14.2619209,68.2616147
168,1,4493268.98829753,5016747.12826754,14.120024,68.2275955
168,1,4500076.67121718,5019526.43809215,14.2869741,68.2489641
163,1,4514518.28137872,4873819.36848004,14.3875851,66.9248434
147,1,4331163.43774455,4530793.16683289,10.2056734,63.8814852
147,1,4331878.39511211,4531863.03093506,10.2202152,63.8911169
112,1,4081194.14185639,4204049.72521374,5.5966295,60.8698879
112,1,4080620.52359296,4205072.08359445,5.5848822,60.8787494
112,1,4080542.00288154,4205679.2966974,5.5827056,60.8841595
102,1,4096368.67036028,4198794.31192714,5.8805696,60.8309003
53,1,4133481.4120849,3942561.86973345,6.7840549,58.5461721
112,1,4053230.05056348,4150402.05536256,5.1559862,60.3717431
7,1,4113739.89431967,3919797.99668741,6.4662091,58.3333226
53,1,4130582.83195944,3955582.97089903,6.7236811,58.6619504
142,1,4296619.44793797,4472087.46751289,9.5154892,63.3513804
77,1,4129836.35937062,4118556.8702619,6.5686521,60.1259234
116,1,4347374.83438117,4084947.87112107,10.4695665,59.8643243
116,1,4346016.72884555,4081508.10974018,10.4449832,59.8334517
72,1,4236384.53034264,4085898.28006661,8.493366,59.8655799
84,1,4334421.93195604,4117156.98962901,10.2410173,60.1547542
46,1,4352976.21540878,4050500.81009634,10.5641547,59.5540211
112,1,4059042.62034841,4206528.14208922,5.187802,60.8791622
112,1,4048071.23551882,4203719.00187835,4.9907891,60.8470911
112,1,4058578.69550431,4140824.79833805,5.2646787,60.2890269
90,1,4163557.04852997,4161792.06270437,7.1401101,60.528078
50,1,4339092.9745502,4019350.54917696,10.3166436,59.2745552
175,1,4682626.47427821,5082211.33081834,18.832055,68.6570304
11,1,4084214.1077951,3958507.1168676,5.9243949,58.6667049
11,1,4083314.0553046,3949343.30802757,5.9183773,58.5839831
174,1,4831080.82559455,5246571.16097114,23.2321022,69.9104554
50,1,4326742.32994481,4001437.91852999,10.1000337,59.1137439
112,1,4064739.02738885,4159805.6048981,5.3517842,60.4630949
50,1,4301668.75694006,4022999.10045521,9.6613664,59.3073262
40,1,4079273.82477133,3977102.79981541,5.8199081,58.831055
128,1,4126471.60713316,4379761.01250973,6.2432894,62.4730266
168,1,4510448.47209308,5017562.43148501,14.5311101,68.2252172
111,1,4136635.7068793,4223250.48497055,6.5948412,61.0700039
116,1,4367043.72548467,4028902.24457021,10.8077739,59.3584934
116,1,4384580.73712233,4025801.59057379,11.1144975,59.3284693
40,1,4079949.02570762,3956024.2950766,5.8537441,58.6422066
40,1,4075638.63648108,3972746.10494472,5.7618815,58.7900183
166,1,4577686.00615877,4955929.89668374,15.9905233,67.6226585
166,1,4601839.22199809,5004732.26457005,16.6719874,68.0423447
50,1,4294620.08039829,4000352.589849,9.5405853,59.1032512
147,1,4325476.46085043,4551741.1472406,10.0911857,64.0705811
147,1,4328759.11027448,4545362.09840274,10.1577364,64.0129753
112,1,4050556.55200121,4249279.67837406,4.973191,61.2576843
112,1,4099975.72804244,4226035.58329801,5.9159741,61.077561
112,1,4087812.63246286,4215112.09403424,5.7047783,60.9729256
50,1,4341240.52681008,4014557.21710471,10.3537888,59.2313441
50,1,4342553.11018068,4018219.06786262,10.3770878,59.2642247
116,1,4409497.04720474,4201188.59384197,11.6255421,60.902203
142,1,4278067.31471869,4488773.77071668,9.142465,63.5002478
147,1,4277236.17490393,4490758.22922789,9.1253324,63.5180504
117,1,4287986.90763059,4298851.10780222,9.3766594,61.7895391
117,1,4287466.00073939,4299262.10423577,9.36675,61.7931993
117,1,4281354.14527876,4306863.59282655,9.2497126,61.8611296
174,1,4830536.72873402,5245818.83709728,23.2142102,69.9047239
148,1,4356348.39556645,4587409.34615568,10.7282149,64.3908021
101,1,4173856.75530692,4197516.85209348,7.3007962,60.8530248
101,1,4177782.13108159,4192063.21341635,7.3766699,60.8052969
67,1,4228476.49809789,3984429.1308645,8.3954788,58.9514048
67,1,4235525.66547212,3984281.05628103,8.5177436,58.9514477
157,1,4470871.26379722,4747563.8464963,13.2528457,65.8070724
157,1,4465796.46132974,4744944.93930122,13.1400575,65.7855433
157,1,4472547.42587525,4749127.94044409,13.2909235,65.8204753
157,1,4472801.12993432,4749753.53349283,13.2971276,65.8260123
157,1,4472636.75449442,4752117.31523813,13.2962209,65.8474142
112,1,4054253.56118139,4150410.25692334,5.1744338,60.3724449
53,1,4138987.15827519,3954436.01763462,6.8690055,58.6550441
147,1,4381344.33823287,4447810.1549588,11.1903047,63.1286264
116,1,4359704.70804746,4191968.84311339,10.7092401,60.8266074
116,1,4358100.10924865,4191459.84719839,10.6797436,60.8221671
163,1,4521944.01958324,4916276.04657584,14.6261543,67.3036522
163,1,4528357.33539812,4918279.94442828,14.7768205,67.3177988
53,1,4129112.98663021,3955444.88352839,6.6985415,58.6601001
111,1,4144420.49388195,4252414.52565612,6.7117774,61.335588
175,1,4732483.09086758,5162668.93855752,20.3586038,69.3153017
145,1,4215802.26828835,4452577.91962127,7.9223737,63.1621879
53,1,4208373.32038367,3952770.80747259,8.0626479,58.662266
67,1,4231546.99068348,4010184.59969141,8.438428,59.1836294
116,1,4390171.85774089,4143267.87550083,11.2507403,60.3844663
116,1,4389746.26519923,4143559.3721827,11.2431443,60.3871569
116,1,4390169.86665006,4144581.44665713,11.251148,60.3962875
168,1,4459911.18483966,5001117.32750972,13.3038747,68.1024966
168,1,4461541.93802829,5002142.39512387,13.343904,68.1110578
168,1,4465613.52551943,5005147.36952279,13.4445606,68.1364251
168,1,4466011.40691122,5005323.03124942,13.4542528,68.1378339
168,1,4467484.32952123,5006380.00768322,13.4906852,68.1467229
168,1,4460413.3644675,5001387.2532958,13.3161405,68.1047202
168,1,4469671.61044286,5008209.52923212,13.5451904,68.1622603
168,1,4473852.42049069,5007391.90010501,13.643551,68.1528952
168,1,4473635.99058331,5006982.48180224,13.6378326,68.1492961
40,1,4128630.48417971,3999174.80847361,6.6532293,59.0527253
103,1,4216206.99322897,4212844.09343849,8.069061,61.0034141
112,1,4050025.10841668,4207828.82362989,5.0209062,60.8852241
112,1,4050438.94070763,4208041.80640186,5.0281937,60.8873979
112,1,4048569.49056751,4204813.8598139,4.9983984,60.8572361
112,1,4077344.035179,4097652.81750525,5.6527729,59.9122474
112,1,4076732.91590452,4097918.96206265,5.6415895,59.9142999
112,1,4075810.01685098,4097963.05019818,5.6251127,59.914185
112,1,4075136.10592642,4097994.91209431,5.6130816,59.9140969
112,1,4073815.1514834,4098057.01761753,5.5894996,59.9139181
112,1,4074366.04110704,4098031.36806151,5.5993339,59.9139954
71,1,4104105.1802363,4081360.90235608,6.1458672,59.7798396
112,1,4051656.13613927,4175218.97367082,5.0947434,60.5935265
112,1,4051439.34529154,4175598.02815635,5.0903016,60.5967938
112,1,4051258.62010905,4177401.38751681,5.0846086,60.6128683
112,1,4050284.96299087,4177050.22817858,5.0673949,60.6091071
112,1,4049694.94865149,4176920.57845688,5.0568538,60.6075732
112,1,4051654.46841896,4147308.81387713,5.1316331,60.3430079
112,1,4050714.84270246,4146971.53790459,5.1151469,60.3393991
112,1,4058339.31596366,4144685.69761226,5.2554475,60.3235408
112,1,4058462.57019767,4143638.72824111,5.2590032,60.3142167
112,1,4061251.78154824,4169668.96146318,5.2761009,60.549573
112,1,4060702.60302373,4169160.70661788,5.2667963,60.5446801
112,1,4074167.41837525,4177911.48287517,5.5002652,60.6311522
112,1,4078557.26325347,4180723.24258874,5.5766921,60.6588933
98,1,4096085.46216869,4177147.38441046,5.8997454,60.6362668
112,1,4094841.83907812,4176338.00798449,5.8780342,60.6283456
112,1,4094024.34380785,4175536.10410644,5.864072,60.6207125
112,1,4087148.66471172,4169163.03249803,5.7464628,60.559798
112,1,4088882.34966124,4192675.52089429,5.750746,60.7719446
112,1,4088824.60574622,4194072.39841749,5.7480638,60.7844621
112,1,4089298.70607181,4185924.97829126,5.7661794,60.7115269
112,1,4090141.94910531,4180488.87245527,5.7878094,60.6631458
112,1,4089490.34912011,4184711.38597261,5.7710758,60.700728
112,1,4079677.72325444,4185032.64865218,5.5918988,60.6982268
112,1,4079712.08043921,4184530.11484029,5.5931298,60.6937325
112,1,4079597.8817108,4182190.93354847,5.5938646,60.6726591
112,1,4075140.30108816,4156086.9290692,5.5444251,60.435717
112,1,4081241.94138728,4146587.59802566,5.66585,60.3538145
112,1,4082821.16053457,4146338.34009036,5.6946167,60.352442
71,1,4069211.59769346,4095173.02001315,5.5110033,59.8854303
71,1,4055049.91652117,4032742.22903208,5.3360537,59.3168852
46,1,4355642.35837341,4053466.28204798,10.6116652,59.5805024
108,1,4282980.69743904,4206461.86068535,9.3005316,60.957143
111,1,4143143.31694277,4237556.83515812,6.70176,61.20143
111,1,4161626.89389245,4230570.89825729,7.0498484,61.1459536
116,1,4400388.76104567,4133633.95714655,11.4317097,60.2960344
116,1,4337326.84398882,4236627.93178179,10.302912,61.2301389
116,1,4334985.50957485,4238366.60052411,10.2595997,61.2458791
179,1,5012908.41133166,5348494.07696459,28.524043,70.4276462
157,1,4460014.1466306,4752341.28452554,13.0224439,65.8546138
157,1,4462759.87745407,4749801.72032729,13.0793899,65.8306037
116,1,4404281.21539168,4138126.3453104,11.5037039,60.3357318
116,1,4345216.26741362,4229311.84020665,10.4483654,61.1638837
169,1,4518836.65273147,5041013.38339948,14.7740659,68.4319861
169,1,4521336.73873718,5048779.9008417,14.8487949,68.5005783
50,1,4300922.84998786,3996959.94262789,9.6506524,59.0730559
50,1,4299621.58293071,3995650.8027843,9.6281353,59.0612207
50,1,4302167.03376471,3995073.677576,9.6724597,59.0561419
50,1,4302268.92267474,3994267.87211785,9.674299,59.0488978
50,1,4300725.9523109,3994874.60689047,9.647415,59.0542893
50,1,4301580.12206314,3995345.766919,9.6622288,59.0585647
71,1,4072319.60259847,4044499.94993292,5.6248069,59.4322834
71,1,4062673.72841055,4037071.45392581,5.4643048,59.360171
71,1,4058146.24985293,4033528.62290578,5.389264,59.3257577
71,1,4057547.26481266,4033194.3339421,5.3791863,59.3224082
86,1,4112723.67811081,4152031.85120428,6.228261,60.418924
145,1,4216176.4137792,4453094.8519604,7.9294346,63.1669459
145,1,4244210.59456481,4461382.80588381,8.4791627,63.2481118
145,1,4210439.86680244,4446200.99631546,7.8207408,63.1032595
139,1,4201202.95276922,4410891.08919268,7.663672,62.7824687
139,1,4201235.58214909,4410255.03256798,7.6647502,62.776749
145,1,4255172.73869682,4473523.87070852,8.6913858,63.3595556
145,1,4255626.16701701,4473989.10562007,8.700213,63.363826
145,1,4250755.18542103,4468543.56671451,8.6057094,63.3138892
145,1,4222712.60443247,4470808.00522918,8.047997,63.3282717
145,1,4223304.74187552,4468774.62520805,8.0609527,63.3100927
145,1,4224958.02510056,4468147.74695941,8.0941142,63.304851
145,1,4225799.42398719,4467298.95249843,8.1112911,63.2974058
145,1,4244592.83259106,4461522.93973241,8.4866662,63.2494495
145,1,4246038.02890754,4462010.05956556,8.5150614,63.2541189
145,1,4228530.60590268,4457019.4455317,8.1711714,63.2054088
145,1,4233124.87907233,4459119.6741325,8.2608886,63.2253911
145,1,4231684.12231501,4458906.8535946,8.2325014,63.2231484
145,1,4232379.08480923,4459255.59876923,8.2460627,63.2264489
53,1,4137089.14802576,3911874.25195585,6.8699656,58.2719598
53,1,4135744.87983523,3911364.54474082,6.847516,58.2668494
53,1,4136682.16147363,3911687.47317435,6.8631935,58.2701214
50,1,4327866.4790452,4001418.5094903,10.1196162,59.1135537
50,1,4334868.2338004,4000960.09127665,10.2415598,59.1092702
67,1,4209512.02492816,4010867.32551759,8.0535945,59.184882
67,1,4197066.68903337,4013412.04658175,7.8350249,59.2045276
67,1,4201377.27154574,4010626.83785486,7.9117817,59.1806448
35,1,4249818.19057334,4005884.4538012,8.7586892,59.1481931
35,1,4250327.87681125,4005606.42310653,8.7676638,59.1457722
35,1,4250811.56765054,4005401.0747583,8.7761611,59.1440004
175,1,4663015.46152158,5054613.5808083,18.2688274,68.4312143
171,1,4644148.09229062,5048709.61106806,17.7991068,68.3980208
121,1,4091532.75766668,4309776.14646632,5.6591552,61.8256103
121,1,4068043.97628886,4319866.10176095,5.2022892,61.9025729
175,1,4644146.27769025,5141760.80687029,18.0912316,69.2348433
71,1,3668709.65725738,3665277.04200808,-0.4016667,55.6666667
157,1,4458852.56637773,4748488.37294714,12.9932828,65.8202897
53,1,4128965.26643254,3954171.38163217,6.6970655,58.6485993
40,1,4072824.39382141,3978431.36474747,5.7071936,58.8395311
116,1,4394570.80176104,4127249.12542289,11.3245386,60.2396008
116,1,4394714.05752729,4127766.08766839,11.3273013,60.2442284
53,1,4280399.73799148,3760999.54665125,9.3334944,56.9500511
112,1,4038933.57929679,4171103.01431158,4.8695775,60.548476
168,1,4471927.16769768,5007751.95182027,13.5982431,68.1570655
168,1,4472328.82971991,5007809.73856153,13.6078803,68.1573983
168,1,4454443.3346934,4990034.62382693,13.1606689,68.0045665
168,1,4455138.24712504,4991506.24990093,13.1788792,68.0175892
171,1,4631590.38945473,5065651.56742894,17.5481406,68.5630434
171,1,4595680.78797928,5058361.76714694,16.662673,68.530879
175,1,4641859.5438024,5178581.4083397,18.1560692,69.5685202
175,1,4644027.42945905,5179172.9982114,18.2126126,69.5715049
69,1,4284528.98447291,4094095.2500515,9.3491185,59.9459174
69,1,4282190.58060596,4098322.08985545,9.3066108,59.9837526
53,1,4130976.95880258,3956532.30395357,6.7296691,58.6706408
122,1,4377322.14577744,4370030.45787264,11.0855417,62.4282394
115,1,4220344.42791852,4314588.24414742,8.0912912,61.9203391
41,1,4281490.96499925,4034800.83617503,9.3057981,59.4121774
41,1,4281142.34530249,4034069.4101823,9.2998061,59.4055667
40,1,4069320.24416524,3965058.4521868,5.6614646,58.717602
121,1,4069219.69452461,4317806.64423912,5.227339,61.8847894
112,1,4061552.27484022,4170077.92855271,5.2810255,60.5534249
100,1,4299729.15044194,4194572.14487261,9.6099365,60.8512631
116,1,4443010.40482836,4245997.76561022,12.268829,61.297182
40,1,4070992.88865299,3989898.61874094,5.6629436,58.9414552
50,1,4321188.17455477,3994920.88738426,10.0032726,59.0551573
52,1,4303094.67995621,4056391.92253732,9.6836056,59.6078082
46,1,4355927.37751532,4054709.76944021,10.6168981,59.5916677
171,1,4588068.01630205,5084270.33424486,16.5453486,68.7710118
50,1,4343860.95117831,4017869.84732768,10.3999329,59.2610189
175,1,4677301.62122931,5177166.90406756,19.0411136,69.5156702
71,1,4065414.07934178,4080123.84191214,5.4615405,59.748165
157,1,4508523.91771897,4807131.03542486,14.1527418,66.3264483
127,1,4246674.25385622,4397798.11545059,8.5557672,62.6755245
50,1,4293681.6524761,4016169.87913224,9.5223007,59.245479
50,1,4347346.24996172,4035053.62590558,10.4629609,59.4154154
147,1,4380541.15573743,4458756.29868873,11.1783655,63.2274252
77,1,4142066.20853999,4084109.03200869,6.8171206,59.8214559
53,1,4223930.13449896,3937588.92498144,8.33652,58.52931
147,1,4328464.05634641,4395875.14593572,10.1449729,62.6650037
116,1,4406802.23304466,4198433.07761354,11.5748638,60.8779512
40,1,4074934.31986548,3956241.95727354,5.7674524,58.6415103
53,1,4244206.0757108,3449633.5188894,8.8249545,54.1478476
166,1,4578157.14877992,4955840.56585868,16.001261,67.6214841
112,1,4064469.23889929,4165011.02049392,5.3403385,60.5096711
20,1,4297067.29506283,4000130.35725273,9.5832271,59.1013877
94,1,4053796.95754767,4153118.25753545,5.1626663,60.396472
94,1,4049879.88678739,4163638.94599434,5.077996,60.4884767
126,1,4164725.85158424,4418938.40300874,6.9457667,62.842337
114,1,4176157.33952173,4272244.78441671,7.2870254,61.5261312
104,1,4197731.66926255,4239242.24565436,7.712122,61.2360207
121,1,4065460.75795601,4322638.4712986,5.1495919,61.9258873
118,1,4161295.97233376,4360842.37788827,6.9318983,62.3179904
139,1,4176166.89102738,4407572.72855455,7.1786849,62.7443045
115,1,4227461.21136507,4312068.33310389,8.2274683,61.8993215
96,1,4295067.37533982,4143500.23895391,9.5310245,60.3912806
108,1,4260422.1313208,4226571.42687162,8.8793324,61.135575
93,1,4315381.36926541,4171990.7815105,9.8976003,60.6484683
61,1,4273762.16032981,4061747.60763711,9.164148,59.6538535
72,1,4240595.97821117,4087153.25986539,8.5678574,59.8776544
50,1,4290395.20352242,4003567.6538712,9.4665697,59.1319062
112,1,4091920.28012828,4189132.48950692,5.8102959,60.7417454
67,1,4232395.73323542,4013882.18012784,8.4517647,59.2170495
53,1,4248805.14720923,3930254.63958883,8.7649789,58.4679127
148,1,4474661.60225875,4648581.7936062,13.2265964,64.9125817
80,1,4353475.47622069,4133059.15112101,10.5856436,60.2968706
116,1,4345677.77828129,4079384.60945146,10.4387082,59.8143634
171,1,4579144.35558354,5082867.2971119,16.3244808,68.7659044
171,1,4643373.58642865,5049288.17069776,17.7823243,68.404014
171,1,4656314.00489231,5053830.57667358,18.1059542,68.4313709
171,1,4603113.68094523,5035886.29445462,16.7824168,68.3218296
162,1,4562865.97461051,4925778.66226088,15.5837458,67.3620875
163,1,4557002.13702168,4895070.14167424,15.3882757,67.089445
50,1,4312651.58725116,4003376.71366949,9.8544949,59.1311438
155,1,4523505.15115947,4817321.82524853,14.4995847,66.4099392
157,1,4578712.58551935,4749634.9443905,15.5890879,65.7638642
157,1,4427026.12597604,4713949.131852,12.2760337,65.5193706
168,1,4509622.61249319,5017242.99009954,14.5108648,68.2228205
121,1,4057875.75862989,4286311.72747852,5.0575653,61.594859
128,1,4122382.78893299,4379903.64313633,6.1643232,62.4723225
145,1,4205753.23004213,4448539.38680734,7.7268218,63.1229899
112,1,4062586.51089773,4152969.7549724,5.3215067,60.4004484
112,1,4047876.8275743,4138535.85678312,5.0752036,60.2619228
116,1,4364150.12707436,4091640.774807,10.7695708,59.9232301
116,1,4363342.83864812,4093882.78190845,10.7556233,59.9434819
116,1,4361114.08865826,4092694.00047736,10.7156275,59.932993
116,1,4361106.71722896,4091527.88219676,10.7152748,59.9225008
116,1,4359649.74492927,4091233.49350747,10.6892386,59.9199816
179,1,5048412.41415238,5383221.89482423,29.7124346,70.6395388
175,1,4672104.98704719,5195610.21254961,18.9788201,69.6874657
175,1,4672833.28841933,5197063.90000729,19.0026328,69.6996597
177,1,4826642.94016245,5333433.65279749,23.6156434,70.6890602
112,1,4057601.42343702,4140269.25211779,5.2478063,60.2834517
139,1,4173803.30237258,4419472.85321134,7.1225095,62.8506021
121,1,4065384.52697091,4308164.92624517,5.1682185,61.7958222
163,1,4511498.94302919,4912316.91401107,14.3800333,67.2740574
102,1,4102670.27817837,4208756.46479897,5.9848881,60.9236757
112,1,4051894.51329861,4178714.64196433,5.0944051,60.6250532
35,1,4266504.24547427,4004891.80355337,9.0498738,59.1415764
116,1,4436548.11981822,4029558.02008173,12.0270204,59.3519266
147,1,4450527.44448498,4454997.39282707,12.5596114,63.1767439
176,1,4763518.5209737,5203318.90976232,21.31187,69.63441
